,Name,Phone Number,Website2,Company Name,Company Name#,Address,Place,Zip,Sector,Product,Website,Region,Place.1,1,2,Unnamed: 12
0,"Icon Solar Power, LLC",513-396-7777,www.iconsolarpower.com ,"Icon Solar Power, LLC","Icon Solar Power, LLC",862 East Crescentville Rd.,"Cincinnati, Ohio",45246,"Geothermal energy,Solar",,http://www.iconsolarpower.com,,Cincinnati, Ohio,,
0,Acorn Technology Corporation,216-663-1244,NA,Acorn Technology Corporation,Acorn Technology Corporation,23103 Miles Road,"Cleveland, Ohio",44128,"Biofuels,Services,Solar,Wind energy",,http://acorntechnology.com,,Cleveland, Ohio,,
0,Daylighter Daily Solar Roof Light,440-892-3312,www.SolarLightisFree.com ,Daylighter Daily Solar Roof Light,Daylighter Daily Solar Roof Light,"1991 Crocker Road, Suite 600","Cleveland, Ohio",44145,Solar,Installation; Manufacturing,http://www.SolarLightisFree.com,,Cleveland, Ohio,,
0,Ferro Corporation,NA,NA,Ferro Corporation,Ferro Corporation,,"Cleveland, Ohio",44114-7000,Solar,Cleveland-based manufacturer of metal pastes and powders for solar energy applications.,,,Cleveland, Ohio,,
0,Meyers Roman Friedberg and Lewis LPA,216-831-0042,www.meyersroman.com ,Meyers Roman Friedberg and Lewis LPA,Meyers Roman Friedberg and Lewis LPA,28601 Chagrin Blvd,"Cleveland, Ohio",44122,"Biofuels,Biomass,Renewable Energy,Solar,Wind energy",Business and legal services,http://www.meyersroman.com,,Cleveland, Ohio,,
0,NASA Glenn Research Center,216-977-7135,www.nasa.gov/centers/glenn/hom ,NASA Glenn Research Center,NASA Glenn Research Center,21000 Brookpark Rd.,"Cleveland, Ohio",44135,"Biofuels,Carbon,Efficiency,Renewable Energy,Solar,Wind energy",Research and development,http://www.nasa.gov/centers/glenn/home/index.html,,Cleveland, Ohio,,
0,NorTech,216-363-6883,www.nortech.org ,NorTech,NorTech,"737 Bolivar Rd, Suite 1000","Cleveland, Ohio",44115,"Biofuels,Biomass,Buildings,Carbon,Efficiency,Services,Solar,Wind energy",Other:Economic Development,http://www.nortech.org,,Cleveland, Ohio,,
0,Green Energy Ohio,614-985-6131,www.greenenergyohio.org ,Green Energy Ohio,Green Energy Ohio,"7870 Olentangy River Road, Suite 209","Columbus, Ohio",43235,"Biomass,Solar,Wind energy",Trainining and education,http://www.greenenergyohio.org,,Columbus, Ohio,,
0,OTB USA Inc,614-481-6701,www.otb-solar.com ,OTB USA Inc,OTB USA Inc,1871 Suffolk Rd.,"Columbus, Ohio",43221,Solar,Other:Capital Equipment,http://www.otb-solar.com,,Columbus, Ohio,,
0,The Ruhlin Company,330-239-2800,www.ruhlin.com ,The Ruhlin Company,The Ruhlin Company,6931 Ridge Road,"Columbus, Ohio",44275,"Biofuels,Biomass,Carbon,Hydro,Renewable Energy,Services,Solar,Wind energy",Installation,http://www.ruhlin.com,,Columbus, Ohio,,
0,Tipping Point Renewable Energy,NA,NA,Tipping Point Renewable Energy,Tipping Point Renewable Energy,,"Columbus, Ohio",43221,Solar,,http://tipenergy.com/,,Columbus, Ohio,,
0,Hull,NA,NA,Hull,Hull,,"Dublin, Ohio",,"Biomass,Renewable Energy,Solar,Wind energy","US-based company that develop renewable energy projects using solar, biomass, landfill gas, and wind energy technologies.",,,Dublin, Ohio,,
0,"LP Hoying, LLC",(970) 209-4708,www.lphoying.com/ ,"LP Hoying, LLC","LP Hoying, LLC",P.O. Box 258,"Fort Loramie, Ohio",45845-0258,Solar,"Retail, Supplier - PC Power Supplies",http://www.lphoying.com/,,Fort Loramie, Ohio,,
0,Sustainable Energy Works LLC,614-532-5622,www.seworksllc.com ,Sustainable Energy Works LLC,Sustainable Energy Works LLC,106  Short Street,"Gahanna, Ohio",43230,"Buildings,Efficiency,Renewable Energy,Services,Solar",Agriculture; Consulting;Energy audits/weatherization; Investment/finances; Trainining and education,http://www.seworksllc.com,,Gahanna, Ohio,,
0,"Valley Electrical Consolidated, Inc.",330-539-4044,www.vecohio.com ,"Valley Electrical Consolidated, Inc.","Valley Electrical Consolidated, Inc.",977 Tibbetts Wick Road,"Girard, Ohio",44420,"Buildings,Efficiency,Hydro,Renewable Energy,Services,Solar,Wind energy",Consulting;Energy audits/weatherization; Engineering/architectural/design;Installation,http://www.vecohio.com,,Girard, Ohio,,
0,CMC/ BMC Utility Products,513-860-4455,www.cmclugs.com ,CMC/ BMC Utility Products,CMC/ BMC Utility Products,3501 Symmes Road,"Hamilton, Ohio",45015,"Services,Solar,Wind energy",Installation; Maintenance and repair;Manufacturing,http://www.cmclugs.com,,Hamilton, Ohio,,
0,Home Energy Checkup/Commercial Energy Checkup,513-939-9194,www.homeenergycheckup.com ,Home Energy Checkup/Commercial Energy Checkup,Home Energy Checkup/Commercial Energy Checkup,20 High Street Suite 315,"Hamilton, Ohio",45011,"Buildings,Efficiency,Geothermal energy,Renewable Energy,Solar",,http://www.homeenergycheckup.com,,Hamilton, Ohio,,
0,"Engineered Process Systems, Ltd. (EPS, Ltd.)",419-433-7048,www.bestuseofenergy.com ,"Engineered Process Systems, Ltd. (EPS, Ltd.)","Engineered Process Systems, Ltd. (EPS, Ltd.)",PO Box 471,"Huron, Ohio",44839,"Biomass,Efficiency,Geothermal energy,Solar",Consulting; Energy provider: power production; Engineering/architectural/design;Installation;Investment/finances;Maintenance and repair; Retail product sales and distribution,http://www.bestuseofenergy.com,,Huron, Ohio,,
0,Five Star Technologies,NA,NA,Five Star Technologies,Five Star Technologies,,"Independence, Ohio",44131,Solar,"US manufacturer of inks and pastes for the electronics industry; in solar, manufactures silver paste for screen printing PV cells.",,,Independence, Ohio,,
0,"The Renaissance Group, A Conserve First Company",440-256-2800,www.ConserveFirst.com ,"The Renaissance Group, A Conserve First Company","The Renaissance Group, A Conserve First Company",8281 Euclid Chardon Road,"Kirtland, Ohio",44094,"Buildings,Efficiency,Hydro,Renewable Energy,Solar,Wind energy",Agriculture; Consulting;Energy audits/weatherization; Engineering/architectural/design;Installation;Investment/finances;Maintenance and repair;Manufacturing; Research and development;Retail product sales and distribution;Trainining and education,http://www.ConserveFirst.com,,Kirtland, Ohio,,
0,MetoKote Corporation,419-996-7800,www.metokote.com ,MetoKote Corporation,MetoKote Corporation,1340 Neubrecht Road,"Lima, Ohio",45801,Solar,Other:Coatings,http://www.metokote.com,,Lima, Ohio,,
0,Raymond Plumbing & Heating,440-244-5584,NA,Raymond Plumbing & Heating,Raymond Plumbing & Heating,1351 Broadway,"Lorain, Ohio",44052,"Geothermal energy,Solar",Installation; Maintenance and repair,http://raymondplumbing.com,,Lorain, Ohio,,
0,"Energy Technologies, Inc.",419-522-4444,www.ruggedsystems.com ,"Energy Technologies, Inc.","Energy Technologies, Inc.",219 Park Avenue East,"Mansfield, Ohio",44902,"Biomass,Solar,Wind energy",Manufacturing,http://www.ruggedsystems.com,,Mansfield, Ohio,,
0,"Michael Bradley Co.,Inc",800-621-8126,NA,"Michael Bradley Co.,Inc","Michael Bradley Co.,Inc",414 Greene St,"Marietta, Ohio",45750,"Biofuels,Carbon,Geothermal energy,Hydro,Services,Solar,Wind energy",Maintenance and repair; Retail product sales and distribution,http://michaelbradleyco.com,,Marietta, Ohio,,
0,IPS- Industrial Power Systems,419-531-3121,www.IPSContractor.com ,IPS- Industrial Power Systems,IPS- Industrial Power Systems,1650 Indianwood Circle,"Maumee, Ohio",43537,"Biofuels,Biomass,Buildings,Carbon,Efficiency,Hydro,Solar,Vehicles,Wind energy",Engineering/architectural/design;Installation; Maintenance and repair; Other:Construction,http://www.IPSContractor.com,,Maumee, Ohio,,
0,"Four Seasons Windpower, LLC",866-412-8346,www.fswindpower.com ,"Four Seasons Windpower, LLC","Four Seasons Windpower, LLC",1697 Wilbur Road,"Medina, Ohio",44256,"Solar,Wind energy",Retail product sales and distribution,http://www.fswindpower.com,,Medina, Ohio,,
0,North American Coating Laboratories,440-357-7000,www.nacl.com ,North American Coating Laboratories,North American Coating Laboratories,9450 Pineneedle Drive,"Mentor, Ohio",44060,"Services,Solar",Consulting; Engineering/architectural/design; Manufacturing; Research and development;Retail product sales and distribution,http://www.nacl.com,,Mentor, Ohio,,
0,Miamisburg Mound Community Improvement Corp,937-865-4462,www.mound.com ,Miamisburg Mound Community Improvement Corp,Miamisburg Mound Community Improvement Corp,"965 Capstone Dr, Suite 480","Miamisburg, Ohio",45342-6714,"Buildings,Efficiency,Geothermal energy,Services,Solar,Wind energy",Business and legal services; Energy audits/weatherization; Energy provider: power production; Engineering/architectural/design;Installation;Investment/finances; Manufacturing; Research and development; Trainining and education;Other:Economic Development,http://www.mound.com,,Miamisburg, Ohio,,
0,Edison Solar & Wind Ltd,419-499-0000,NA,Edison Solar & Wind Ltd,Edison Solar & Wind Ltd,"11 E. Church St, #57","Milan, Ohio",44846,"Geothermal energy,Solar,Wind energy",Agriculture; Consulting; Energy provider: power production; Engineering/architectural/design;Installation; Retail product sales and distribution,http://edisonsolar.net,,Milan, Ohio,,
0,CIMx Software,513-248-7700,www.cimx.com ,CIMx Software,CIMx Software,1001 Ford Circle,"Milford, Ohio",45150,"Renewable Energy,Services,Solar,Wind energy",Consulting; Manufacturing; Research and development; Trainining and education;Other:Green Factories,http://www.cimx.com,,Milford, Ohio,,
0,Nextronex Energy Systems LLC,NA,www.nextronex.com/default.asp ,Nextronex Energy Systems LLC,Nextronex Energy Systems LLC,4400 Moline Martin Rd,"Millbury, Ohio",43447-9401,"Efficiency,Renewable Energy,Services,Solar",,http://www.nextronex.com/default.asp,,Millbury, Ohio,,
0,Blight-to-Bright,NA,NA,Blight-to-Bright,Blight-to-Bright,,"Mount Vernon, Ohio",,Solar,,http://blight2bright.com/index.htm,,Mount Vernon, Ohio,,
0,Replex Plastics,740-397-5535,www.replex.com ,Replex Plastics,Replex Plastics,11 Mount Vernon Ave,"Mount Vernon, Ohio",43050,"Services,Solar",Manufacturing; Research and development,http://www.replex.com,,Mount Vernon, Ohio,,
0,SunLight Energy Systems,330-832-3114,NA,SunLight Energy Systems,SunLight Energy Systems,"955 Manchester Ave., SW","North Lawrence, Ohio",44666-9438,Solar,Retailer - Siemens SolarPro Dealer,http://sunlightenergysystems.com/Welcomea.html,,North Lawrence, Ohio,,
0,GreenField Solar Corp.,216-535-9200,www.greenfieldsolar.com ,GreenField Solar Corp.,GreenField Solar Corp.,7881 Root Road,"North Ridgeville, Ohio",44039,Solar,Installation; Manufacturing; Research and development,http://www.greenfieldsolar.com,,North Ridgeville, Ohio,,
0,Castle Energy Services,440-390-1340,www.castleohio.com ,Castle Energy Services,Castle Energy Services,8306 Ridge Rd,"North Royalton, Ohio",44133,"Geothermal energy,Solar,Wind energy",Consulting; Installation;Investment/finances;Maintenance and repair; Retail product sales and distribution,http://www.castleohio.com,,North Royalton, Ohio,,
0,"Story Equipment Sales, Inc.",440-786-8883,www.storyequipment.com ,"Story Equipment Sales, Inc.","Story Equipment Sales, Inc.",7710 First Place-Suite G,"Oakwood Village, Ohio",44146,"Services,Solar",Agriculture; Engineering/architectural/design; Maintenance and repair; Trainining and education,http://www.storyequipment.com,,Oakwood Village, Ohio,,
0,GLASSTECH INC,NA,www.glasstech.com/default.aspx ,GLASSTECH INC,GLASSTECH INC,,"Perrysburg, Ohio",43551,"Buildings,Efficiency,Services,Solar,Vehicles",,http://www.glasstech.com/default.aspx,,Perrysburg, Ohio,,
0,McCarthy Systems Co.,330-549-0671,NA,McCarthy Systems Co.,McCarthy Systems Co.,121 E. Calla Road,"Poland, Ohio",44514,"Buildings,Efficiency,Solar",Business and legal services;Consulting; Energy provider: power production; Engineering/architectural/design;Installation;Investment/finances;Maintenance and repair;Manufacturing;,http://mccarthysystems.com,,Poland, Ohio,,
0,Bold Alternatives,440-318-4131,www.BoldAlternatives.com ,Bold Alternatives,Bold Alternatives,2708 Dryden Road,"Shaker Heights, Ohio",44122,"Solar,Wind energy",Consulting; Energy provider: power production; Engineering/architectural/design;Installation; Maintenance and repair; Retail product sales and distribution;Trainining and education,http://www.BoldAlternatives.com,,Shaker Heights, Ohio,,
0,"ADI Wind, llc.",440-213-6976,www.adiwind.com ,"ADI Wind, llc.","ADI Wind, llc.",4686 French Creek Road,"Sheffield Village, Ohio",44054,"Renewable Energy,Solar,Wind energy",Agriculture; Consulting;Energy audits/weatherization;Energy provider: energy transmission and distribution;Energy provider: power production; Engineering/architectural/design; Manufacturing;Raw materials/extraction; Research and development,http://www.adiwind.com,,Sheffield Village, Ohio,,
0,Sheffield Metals International,800-283-5262,www.sheffieldmetals.com ,Sheffield Metals International,Sheffield Metals International,5467 Evergreen Parkway,"Sheffield Village, Ohio",44054,"Buildings,Efficiency,Solar",Agriculture; Consulting; Manufacturing; Retail product sales and distribution;Trainining and education,http://www.sheffieldmetals.com,,Sheffield Village, Ohio,,
0,Energy Optimizers USA,937-877-1919,www.energyoptimizersusa.com ,Energy Optimizers USA,Energy Optimizers USA,6 S. 3rd Street,"Tipp City, Ohio",45371,"Biomass,Carbon,Geothermal energy,Services,Solar,Wind energy",Business and legal services;Consulting;Energy audits/weatherization; Engineering/architectural/design;Installation;Investment/finances; Trainining and education,http://www.energyoptimizersusa.com,,Tipp City, Ohio,,
0,"Ohio Green Wind, LLC",440-357-7000,www.nacl.com ,"Ohio Green Wind, LLC","Ohio Green Wind, LLC",5126 S County Road 25A,"Tipp City, Ohio",45371,"Efficiency,Geothermal energy,Hydro,Renewable Energy,Solar,Wind energy",Consulting; Engineering/architectural/design; Manufacturing; Research and development;Retail product sales and distribution,http://www.nacl.com,,Tipp City, Ohio,,
0,Advanced Distributed Generation LLC,419-725-3401,www.advanced-dg.com ,Advanced Distributed Generation LLC,Advanced Distributed Generation LLC,"200 West Scott Park Drive, MS # 410","Toledo, Ohio",43607,Solar,Agriculture; Consulting; Installation; Maintenance and repair; Retail product sales and distribution,http://www.advanced-dg.com,,Toledo, Ohio,,
0,Bottomline Energy Solutions LLC,866-950-2523,www.bottomlinees.com ,Bottomline Energy Solutions LLC,Bottomline Energy Solutions LLC,2229 Apsley Blvd,"Toledo, Ohio",43617,"Buildings,Efficiency,Geothermal energy,Solar,Wind energy",Consulting;Energy audits/weatherization; Energy provider: wholesale; Installation;Investment/finances; Retail product sales and distribution;Trainining and education,http://www.bottomlinees.com,,Toledo, Ohio,,
0,Buckeye Silicon,NA,www.sphereenergy.net ,Buckeye Silicon,Buckeye Silicon,2600 Dorr Street - Suite 1070,"Toledo, Ohio",43606,"Renewable Energy,Services,Solar",Consulting; Manufacturing;Raw materials/extraction;Refining;Research and development,http://www.sphereenergy.net,,Toledo, Ohio,,
0,Turbo Dynamics,419-382-7287,www.turbodradial.com ,Turbo Dynamics,Turbo Dynamics,3235 River rd.,"Toledo, Ohio",43614,"Biomass,Buildings,Efficiency,Renewable Energy,Services,Solar",Agriculture; Consulting;Energy audits/weatherization; Engineering/architectural/design;Installation; Maintenance and repair;Manufacturing; Research and development;Retail product sales and distribution;Trainining and education,http://www.turbodradial.com,,Toledo, Ohio,,
0,"Dancraft Construction, EnergyWize Div.",937-335-3868,www.EnergyWizeNow.com ,"Dancraft Construction, EnergyWize Div.","Dancraft Construction, EnergyWize Div.",702 Old Newton Pike,"Troy, Ohio",45373,"Buildings,Efficiency,Geothermal energy,Solar",Agriculture; Consulting;Energy audits/weatherization; Energy provider: power production; Engineering/architectural/design;Installation;Investment/finances;Maintenance and repair; Retail product sales and distribution;Trainining and education,http://www.EnergyWizeNow.com,,Troy, Ohio,,
0,Inspiramental Co.,937-239-3895,www.inspiramental.com ,Inspiramental Co.,Inspiramental Co.,9107 Coletown Lightsville Rd.,"Union City, Ohio",9107 Coletown Lightsville Rd.,"Buildings,Efficiency,Hydro,Services,Solar",Agriculture; Consulting;Energy audits/weatherization;Energy provider: energy transmission and distribution;Energy provider: power production; Installation; Maintenance and repair,http://www.inspiramental.com,,Union City, Ohio,,
0,"Fetz Plumbing, Heating & Air Conditioning",937-652-1136,NA,"Fetz Plumbing, Heating & Air Conditioning","Fetz Plumbing, Heating & Air Conditioning",115 Washington Street - P.O. Box 516,"Urbana, Ohio",43078,"Efficiency,Geothermal energy,Services,Solar",Installation; Maintenance and repair,http://fetzphc.com,,Urbana, Ohio,,
0,Advanced Solar LLC.,614-901-4035,NA,Advanced Solar LLC.,Advanced Solar LLC.,139 E. Lincoln Street,"Westerville, Ohio",43081,"Geothermal energy,Renewable Energy,Solar,Wind energy",Agriculture; Consulting; Engineering/architectural/design;Installation; Maintenance and repair,http://advancedsolaroh.com,,Westerville, Ohio,,
0,M-7 Technologies,NA,www.m7tek.com ,M-7 Technologies,M-7 Technologies,1019 Ohio Works Drive,"Youngstown, Ohio",44510,"Buildings,Efficiency,Services,Solar,Wind energy",Energy audits/weatherization; Engineering/architectural/design; Maintenance and repair;Manufacturing; Refining;Research and development; Trainining and education,http://www.m7tek.com,,Youngstown, Ohio,,
0,Northern States Metals Company,330-799-1855,NA,Northern States Metals Company,Northern States Metals Company,3207 Innovation Place,"Youngstown, Ohio",44509,Solar,Manufacturing,http://extrusions.com,,Youngstown, Ohio,,
0,"Solar FlexRac - product of NSM, inc.",330-799-1855,www.solarflexrack.com ,"Solar FlexRac - product of NSM, inc.","Solar FlexRac - product of NSM, inc.",3207 Innovation Place,"Youngstown, Ohio",44509,Solar,Consulting; Installation; Manufacturing; Research and development,http://www.solarflexrack.com,,Youngstown, Ohio,,
0,Sun City Solar Energy,(918) 494-0886,www.suncityenergy.com/ ,Sun City Solar Energy,Sun City Solar Energy,20227 S. 137th E. Ave.,"Bixby, Oklahoma",74008,Solar,Solar energy systems,http://www.suncityenergy.com/,,Bixby, Oklahoma,,
0,Commercial Solar Ventures,NA,NA,Commercial Solar Ventures,Commercial Solar Ventures,,"Portland, Oregon",97205,Solar,Portland based company that specializes in commercial scale solar installations throughout Oregon.,,,Portland, Oregon,,
0,Microfield Group Inc,NA,NA,Microfield Group Inc,Microfield Group Inc,,"Portland, Oregon",97209,"Solar,Wind energy","US-based contractor and integrator of wind, solar, and other distributed power system infrastructures.",,,Portland, Oregon,,
0,"Stoel Rives, LLP",503-224-3380,www.lawofrenewableenergy.com ,"Stoel Rives, LLP","Stoel Rives, LLP","900 SW Fifth Avenue, Suite 2600","Portland, Oregon",97204,"Biofuels,Biomass,Geothermal energy,Hydro,Services,Solar,Wind energy,Bioenergy,Ocean,Renewable energy",Legal Counsel to Renewable Energy Project Developers,http://www.lawofrenewableenergy.com,,Portland, Oregon,,
0,Lighthouse Solar Indian Valley,(215) 541-5464,www.lighthousesolar.com ,Lighthouse Solar Indian Valley,Lighthouse Solar Indian Valley,5062 McLean Station Road,"Green Lane, PA",18054,Solar,,http://www.lighthousesolar.com,,Green Lane, PA,,
0,Akrion Inc,NA,NA,Akrion Inc,Akrion Inc,,"Allentown, Pennsylvania",18106,Solar,US-based manufacturer of surface preparation equipment for semiconductor industry; offers also to solar.,,,Allentown, Pennsylvania,,
0,Exolis Energy,610-260-1449,NA,Exolis Energy,Exolis Energy,"350 Sentry Parkway, Building 630","Blue Bell, Pennsylvania",19422,Solar,Esco with DG,,Northeast - NY NJ CT PA Area,Blue Bell, Pennsylvania,,
0,Epuron LLC,NA,NA,Epuron LLC,Epuron LLC,,"Philadelphia, Pennsylvania",19103,Solar,Epuron LLC is the US subsidiary of Germany solar developer Conergy.,,,Philadelphia, Pennsylvania,,
0,Plextronics,NA,www.plextronics.com/index.aspx ,Plextronics,Plextronics,2180 William Pitt Way,"Pittsburgh, Pennsylvania",15238,Solar,Organic solar cells and OLED's,http://www.plextronics.com/index.aspx,Northeast - NY NJ CT PA Area,Pittsburgh, Pennsylvania,,
0,Plextronics Inc,NA,NA,Plextronics Inc,Plextronics Inc,,"Pittsburgh, Pennsylvania",15238,Solar,"US developer of printed electronic devices such as OLED displays and lighting, organic polymer solar cells and plastic circuitry.",,,Pittsburgh, Pennsylvania,,
0,Solarity,NA,www.innovationpark.psu.edu/ ,Solarity,Solarity,"200 Innovation Blvd
Suite 260A","State College, Pennsylvania",16801,Solar,,http://www.innovationpark.psu.edu/,Northeast - NY NJ CT PA Area,State College, Pennsylvania,,
0,SolarWrights Inc,NA,NA,SolarWrights Inc,SolarWrights Inc,,"Stonington, Rhode Island",6378,"Renewable Energy,Solar,Wind energy",Rhode Island-based private company specialising in the design and installation of solar and wind energy systems that merged with Solar Works to form Alteris Renewables.,,,Stonington, Rhode Island,,
0,Solar Wind,NA,NA,Solar Wind,Solar Wind,,"Krasnodar, Romania",350000,"Solar,Wind energy",Russia-based PV product manufacturer. Solar Wind manufactures solar modules and cells.,,,Krasnodar, Romania,,
0,Solar Pathfinder,NA,www.solarpathfinder.com/ ,Solar Pathfinder,Solar Pathfinder,3953 Marsh Creek Road,"Linden, Tennessee",37096,Solar,Analysis software for siting,http://www.solarpathfinder.com/,,Linden, Tennessee,,
0,AstroWatt,NA,NA,AstroWatt,AstroWatt,,"Austin, Texas",,Solar,Texas-based venture backed company developing a proprietary solar cell technology.,,,Austin, Texas,,
0,Celestial Power,NA,NA,Celestial Power,Celestial Power,1012 Hermitage Drive,"Austin, Texas",78753,Solar,Solar energy contractor,http://celestialpower.biz/,Texas Area,Austin, Texas,,
0,Entero Energy,NA,www.enteroenergy.com/ ,Entero Energy,Entero Energy,823 Congress Avenue,"Austin, Texas",78701,Solar,Design and develop renewable energy facilities with a focus on solar,http://www.enteroenergy.com/,Texas Area,Austin, Texas,,
0,FTL Solar,NA,NA,FTL Solar,FTL Solar,,"Austin, Texas",TX 78701,Solar,"FTL Solar develops lightweight, flexible tensile structures embedded with thin-film solar cells.",,,Austin, Texas,,
0,HelioVolt Inc,NA,www.heliovolt.net/ ,HelioVolt Inc,HelioVolt Inc,8201 E. Riverside Dr,"Austin, Texas",78744,Solar,Thin-film solar panel producer,http://www.heliovolt.net/,Texas Area,Austin, Texas,,
0,ImagineSolar,(512) 443-5725,NA,ImagineSolar,ImagineSolar,4000 Caven Road,"Austin, Texas",78744,"Renewable Energy,Services,Solar","Solar training courses, Solar installation training, Online solar classes, Workforce training, Corporate consulting - Solar projects, Solar sales, Solar marketing, Solar business development, Solar policy, Solar advocacy, Solar government relations",http://imaginesolar.com/,Texas Area,Austin, Texas,,
0,Meridian Energy Systems Inc,NA,www.meridiansolar.com/ ,Meridian Energy Systems Inc,Meridian Energy Systems Inc,4109 Todd Lane,"Austin, Texas",78744,Solar,"Design, sales, installation and service of stand-alone and grid-tied PV applications",http://www.meridiansolar.com/,Texas Area,Austin, Texas,,
0,Pioneer Green Energy,NA,NA,Pioneer Green Energy,Pioneer Green Energy,,"Austin, Texas",,"Renewable Energy,Solar,Wind energy",,,,Austin, Texas,,
0,Solar Community,NA,www.solarcommunity.net/ ,Solar Community,Solar Community,4704 E Cesar Chavez St,"Austin, Texas",78702,Solar,Solar sales and installation,http://www.solarcommunity.net/,Texas Area,Austin, Texas,,
0,Sunergie,NA,www.sunergie.com/ ,Sunergie,Sunergie,405 Academy Drive,"Austin, Texas",78704,Solar,"Solar thermal energy for industrial and commercial applications, also bioenergy",http://www.sunergie.com/,Texas Area,Austin, Texas,,
0,Teksun PV Manufacturing Inc,NA,www.teksunpv.com/ ,Teksun PV Manufacturing Inc,Teksun PV Manufacturing Inc,401 Congress Ave,"Austin, Texas",78701,Solar,Plan to manufacture large scale PV panels for utility scale solar power parks,http://www.teksunpv.com/,Texas Area,Austin, Texas,,
0,Texas Solar Power Company,NA,www.txspc.com/ ,Texas Solar Power Company,Texas Solar Power Company,1703 W Koenig Ln,"Austin, Texas",78756,Solar,"Design, sales and installation of renewable energy equipment and systems",http://www.txspc.com/,Texas Area,Austin, Texas,,
0,ThermalSoul,NA,NA,ThermalSoul,ThermalSoul,,"Austin, Texas",78746,Solar,"Austin, Texas-based parabolic trough-based solar thermal electrical generation systems maker.",,,Austin, Texas,,
0,Verde Energy Inc,NA,NA,Verde Energy Inc,Verde Energy Inc,,"Austin, Texas",78763-5744,"Renewable Energy,Solar,Wind energy","Provides a free online service to match customers interested in small-scale wind, solar and other renewable energy installations with service providers.",,,Austin, Texas,,
0,Digital Gas Inc,NA,NA,Digital Gas Inc,Digital Gas Inc,,"Dallas, Texas",,Solar,"Company with a number of subsidiaries involved in mining, solar power, waste burning, energy saving, farming and electronics.",,,Dallas, Texas,,
0,FAS Technologies LLC,NA,NA,FAS Technologies LLC,FAS Technologies LLC,,"Dallas, Texas",75238,Solar,"US-based manufacturer of meterology and automation systems for semiconductor, flat panel display, medical and solar industries.",,,Dallas, Texas,,
0,Tri Global Energy LLC,NA,NA,Tri Global Energy LLC,Tri Global Energy LLC,,"Dallas, Texas",75248,"Services,Solar,Wind energy","Texas-based developer that offers a full range of services in planning, design, project financing, and construction for solar and large community-based wind projects.",,,Dallas, Texas,,
0,Acro Solar Lasers,NA,NA,Acro Solar Lasers,Acro Solar Lasers,,"El Paso, Texas",79936,Solar,Makes solar water heating devices based on parabolic dish concentrators.,,,El Paso, Texas,,
0,GreenHunter Energy Inc,NA,NA,GreenHunter Energy Inc,GreenHunter Energy Inc,,"Grapevine, Texas",76051,"Biofuels,Renewable Energy,Solar,Wind energy","Renewable energy holding company specialising in wind, biofuels and solar projects.",,,Grapevine, Texas,,
0,American Photovoltaics,NA,NA,American Photovoltaics,American Photovoltaics,,"Houston, Texas",77002,Solar,Will manufacture thin-film solar modules,http://apv-us.com/,Texas Area,Houston, Texas,,
0,C-Voltaics,832-421-1482,[www.c-voltaics.com ] ,C-Voltaics,C-Voltaics,"3575 Cullen Blvd, 617 Science and Research Building 1,","Houston, Texas",77204-5005,Solar,Novel manufacturing process for solar cells with initial focus on OPV,http://www.c-voltaics.com,Texas Area,Houston, Texas,,
0,Cavallo Energy,NA,NA,Cavallo Energy,Cavallo Energy,,"Houston, Texas",77027,"Services,Solar","Houston-based energy management, finance procurement and engineering company. The firm offers engineering services to solar projects.",,,Houston, Texas,,
0,Cogeneration Technologies,NA,NA,Cogeneration Technologies,Cogeneration Technologies,,"Houston, Texas",77070,"Biomass,Solar","Provides efficient systems in the fields of demand management, biofuel, biomass and solar CHP systems.",,,Houston, Texas,,
0,Direct Energy Inc.,NA,www.directenergy.com/ ,Direct Energy Inc.,Direct Energy Inc.,"12 Greenway Plaza, Suite 600","Houston, Texas",77046,"Services,Renewable Energy,Solar,Wind energy",Green Power Marketer,http://www.directenergy.com/,Texas Area,Houston, Texas,,
0,EcoGeneration Solutions LLC,NA,NA,EcoGeneration Solutions LLC,EcoGeneration Solutions LLC,,"Houston, Texas",77070,Solar,Holds several technology companies in the fields of cogeneration and solar energy systems.,,,Houston, Texas,,
0,Ecowatt Design LLC,NA,www.ecowattdesign.com/ ,Ecowatt Design LLC,Ecowatt Design LLC,10900 Northwest Fwy,"Houston, Texas",77092,Solar,Solar power system installation for residential & commercial customers,http://www.ecowattdesign.com/,Texas Area,Houston, Texas,,
0,Standard Renewable Energy,877.923.7733,www.sre3.com/ ,Standard Renewable Energy,Standard Renewable Energy,"55 Waugh Drive, Suite 800","Houston, Texas",77007,Solar,Solar electric systems,http://www.sre3.com/,Texas Area,Houston, Texas,,
0,TRC Advanced Technologies Inc,NA,www.trcat.com/ ,TRC Advanced Technologies Inc,TRC Advanced Technologies Inc,8700 Commerce Park,"Houston, Texas",77036,Solar,Remote power PV systems,http://www.trcat.com/,Texas Area,Houston, Texas,,
0,"21-Century Silicon, Inc.",972-591-0713,www.21-CenturySilicon.com/ ,"21-Century Silicon, Inc.","21-Century Silicon, Inc.","1681 Firman Drive, Suite 103","Richardson, Texas",75081-1881,Solar,Solar Grade Silicon >99.9999% purity,http://www.21-CenturySilicon.com/,Texas Area,Richardson, Texas,,
